Date,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT
2014-10-01 00:00:00+00:00,124.66999816894533,,16804.69921875,1.262833595275879,1214.5999755859375,45.900001525878906
2014-10-02 00:00:00+00:00,124.16999816894533,,16801.099609375,1.2624191045761108,1214.199951171875,45.7599983215332
2014-10-03 00:00:00+00:00,126.36000061035156,,17009.69921875,1.2670577764511108,1192.199951171875,46.09000015258789
2014-10-06 00:00:00+00:00,126.26000213623048,,16991.900390625,1.2513607740402222,1206.699951171875,46.09000015258789
2014-10-07 00:00:00+00:00,123.31999969482422,,16719.400390625,1.264606237411499,1211.699951171875,45.52999877929688
2014-10-08 00:00:00+00:00,124.9800033569336,,16994.19921875,1.266800880432129,1205.300048828125,46.77999877929688
2014-10-09 00:00:00+00:00,122.76000213623048,,16659.19921875,1.2743074893951416,1224.5999755859375,45.84999847412109
2014-10-10 00:00:00+00:00,121.5,,16544.099609375,1.2689067125320437,1221.0,44.02999877929688
2014-10-13 00:00:00+00:00,120.4499969482422,,16321.099609375,1.263982892036438,1229.300048828125,43.650001525878906
2014-10-14 00:00:00+00:00,122.29000091552734,,16315.2001953125,1.272394061088562,1233.5999755859375,43.72999954223633
2014-10-15 00:00:00+00:00,120.19000244140624,,16141.7001953125,1.2639029026031494,1244.0999755859375,43.220001220703125
2014-10-16 00:00:00+00:00,120.29000091552734,,16117.2001953125,1.2821663618087769,1240.5,42.7400016784668
2014-10-17 00:00:00+00:00,123.23999786376952,,16380.400390625,1.280442476272583,1238.300048828125,43.630001068115234
2014-10-20 00:00:00+00:00,124.30999755859376,,16399.69921875,1.274957299232483,1244.0,44.08000183105469
